升公立大學日間部比率,升公立大學進修學士班比率,升私立大學日間部比率,升私立大學進修學士班比率,升公立二專日間部比率,升公立二專夜間部比率,升私立二專日間部比率,升私立二專夜間部比率,升警察大學比率,升警察專科學校比率,升軍事院校比率,赴國外_大陸就讀比率,升其他學校比率,就農_林_漁_牧業比率,就礦業及土石採取業比率,就製造業比率,就電力及燃氣供應業比率,就用水供應及污染整治業比率,就營造業比率,就批發及零售業比率,就運輸及倉儲業比率,就住宿及餐飲業比率,就資訊及通訊傳播業比率,就金融及保險業比率,就不動產業比率,就專業_科學及技術服務業比率,就支援服務業比率,就公共行政及國防；強制性社會安全比率,就教育服務業比率,就醫療保健及社會工作服務業比率,就藝術_娛樂及休閒服務業比率,就其他服務業比率,正在接受職業訓練比率,正在軍中服役比率,需要工作而未找到比率,補習或準備升學比率,健康不良在家休養比率,準備出國比率,其他比率,年份_102,年份_103,年份_104,年份_105,年份_106,年份_107,年份_108,年份_109,年份_110,設立別_國立,設立別_私立,設立別_縣市立,學程別_實用技能學程,學程別_專業群科,學程別_普通科,學程別_綜合高中,學程別_職業科,學程別_進修部,群科別_其他(綜合),群科別_動力機械群,群科別_化工群,群科別_商業群,群科別_商業與管理群,群科別_土木與建築群,群科別_外語群,群科別_學術學程,群科別_學術群,群科別_家政群,群科別_普通科,群科別_服務群,群科別_機械群,群科別_水產群,群科別_海事群,群科別_無,群科別_綜合,群科別_美容造型群,群科別_藝術群,群科別_設計群,群科別_農業群,群科別_電機與電子群,群科別_食品群,群科別_餐旅群
0.0,0.0,58.86,13.92,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.63,0.0,0.0,0.0,0.63,0.0,0.0,0.0,1.9,0.0,8.23,0.0,0.0,0.0,0.0,1.27,1.9,0.0,0.0,0.0,4.43,0.0,3.16,2.53,1.9,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4.29,1.43,4.29,1.43,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,1.43,0.0,61.43,0.0,0.0,1.43,2.86,4.29,2.86,0.0,1.43,0.0,0.0,0.0,8.57,0.0,0.0,0.0,0.0,0.0,2.86,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.2,0.92,16.19,15.18,0.0,0.0,0.0,0.18,0.0,0.09,0.92,0.09,0.09,2.48,0.09,7.91,0.55,0.09,4.23,2.02,6.44,7.45,0.28,0.09,0.0,9.94,0.18,5.15,0.0,0.09,0.46,3.96,1.01,6.81,4.05,0.0,0.28,0.0,0.74,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.93,1.16,30.56,28.82,0.19,0.0,0.0,0.0,0.0,0.0,0.58,0.0,0.0,1.74,0.0,3.29,4.64,0.0,6.96,0.58,0.97,4.26,0.19,0.0,0.0,1.74,0.19,0.58,0.0,0.0,0.19,1.35,0.0,3.29,3.29,0.0,0.19,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2.16,2.16,49.02,5.29,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.2,0.0,0.2,0.2,1.76,0.2,0.39,0.78,2.75,0.59,6.08,0.78,0.59,0.0,1.76,1.96,2.16,0.39,0.0,1.76,4.51,0.39,2.75,2.94,1.18,0.39,0.2,0.59,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,27.59,10.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.03,13.79,0.0,0.0,6.9,0.0,3.45,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.29,0.46,32.57,26.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.0,2.75,0.92,0.46,0.0,0.92,1.38,10.55,0.0,0.0,0.0,0.46,1.38,2.29,0.0,0.0,1.38,0.92,0.46,3.21,11.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.12,0.73,29.58,15.75,0.0,0.12,0.27,1.31,0.0,0.27,0.08,0.04,0.0,0.5,0.0,2.12,0.27,0.04,1.12,2.47,0.81,23.63,0.19,0.12,0.0,0.54,0.69,2.82,0.0,0.04,1.43,1.7,0.85,3.01,6.14,0.58,0.31,0.04,0.54,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1.27,1.27,51.9,7.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,3.8,0.0,11.39,0.0,0.0,0.0,0.0,0.0,2.53,0.0,1.27,2.53,0.0,1.27,2.53,10.13,0.0,1.27,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.18,0.9,25.13,13.59,0.38,0.26,0.26,0.26,0.0,0.0,0.0,0.0,0.0,0.26,0.0,1.28,0.0,0.0,0.38,1.92,0.38,6.03,0.38,0.26,0.26,6.28,1.92,0.64,0.26,0.38,0.77,26.67,2.05,0.26,4.87,0.26,0.64,0.0,0.9,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.19,7.08,9.91,14.15,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.0,0.0,3.77,0.47,3.3,0.0,0.47,1.89,0.94,1.89,5.66,0.0,1.89,1.42,2.36,0.94,1.42,0.0,0.47,0.0,3.3,0.0,0.94,0.0,0.0,0.47,0.0,25.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,1.56,21.88,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.56,1.56,0.0,1.56,12.5,1.56,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.69,0.0,1.56,6.25,9.38,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.59,0.0,1.38,9.84,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2.95,0.0,15.35,2.17,0.39,7.28,6.3,8.07,9.45,0.2,0.2,0.2,10.43,1.77,0.79,0.2,0.59,1.97,4.53,0.0,7.48,2.76,0.79,0.79,0.2,0.2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.4,0.4,16.27,26.98,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.4,0.0,5.95,0.79,0.0,4.37,5.95,3.97,13.89,0.79,1.19,0.4,1.19,1.59,0.0,1.19,0.0,0.0,5.16,0.4,1.19,2.78,1.19,0.4,0.0,1.19,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.52,1.3,8.47,12.1,0.0,0.43,0.0,3.8,0.0,0.0,0.17,0.0,0.09,1.04,0.78,6.91,1.3,0.35,2.51,5.62,3.2,12.88,0.78,1.3,0.95,1.64,5.1,1.38,0.09,1.04,5.45,5.96,0.78,1.82,5.19,0.17,0.35,0.17,3.03,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.68,4.76,15.65,16.33,0.0,0.68,0.0,0.0,0.0,0.0,0.0,0.68,1.36,0.0,0.0,2.04,0.0,0.0,0.0,6.8,0.68,22.45,0.0,0.68,0.0,1.36,0.0,0.0,0.0,0.68,4.08,3.4,0.68,3.4,3.4,1.36,0.0,1.36,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.37,3.0,5.99,11.61,0.75,2.62,1.12,5.99,0.0,0.0,0.0,0.37,0.0,1.5,0.0,4.87,0.0,1.12,3.0,5.62,2.25,10.49,0.37,1.12,1.12,0.37,2.62,1.87,0.0,0.37,3.75,6.37,0.37,1.87,2.62,3.0,0.37,0.75,3.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.11,1.8,9.35,11.71,0.0,0.11,1.91,4.05,0.0,0.0,0.0,0.0,0.11,0.23,0.0,1.24,0.23,0.0,0.79,5.07,0.11,9.57,0.23,0.11,1.46,9.8,0.79,0.0,0.0,0.34,19.93,9.12,0.9,0.68,3.94,0.11,0.34,0.0,0.34,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.17,1.11,3.47,8.7,0.0,0.55,0.14,5.51,0.0,0.07,0.1,0.1,0.07,0.83,0.28,6.44,0.49,0.1,4.5,7.14,2.81,21.48,0.21,0.52,0.66,1.18,2.08,0.94,0.14,1.28,5.75,6.58,0.59,2.25,4.75,0.24,0.62,0.14,1.87,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.0,2.34,0.78,11.72,0.78,0.78,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,0.0,0.0,18.75,4.69,16.41,1.56,0.78,0.0,15.63,1.56,0.0,0.0,0.0,2.34,2.34,0.0,3.91,8.59,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38.42,7.84,33.36,4.36,0.47,0.0,0.07,0.1,0.0,0.0,1.07,0.0,0.03,0.6,0.0,2.82,0.27,0.07,0.4,0.37,0.1,0.57,0.07,0.03,0.0,0.84,0.34,2.01,0.0,0.0,0.3,0.67,0.17,1.44,0.77,0.7,0.34,0.0,0.23,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.52,4.3,28.08,2.2,1.32,0.0,0.0,0.0,0.0,0.11,1.43,0.11,0.22,1.54,0.11,3.52,0.11,0.0,1.87,0.55,0.88,0.77,0.11,0.0,0.11,4.96,1.76,6.72,0.0,0.0,0.33,2.97,0.0,2.53,0.77,0.66,0.55,0.0,0.99,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43.42,4.14,35.29,2.01,0.73,0.0,0.06,0.06,0.0,0.06,0.9,0.0,0.0,0.38,0.0,1.52,0.73,0.0,0.58,0.23,0.0,0.82,0.03,0.0,0.0,0.7,0.32,2.62,0.0,0.0,0.0,0.55,0.2,1.72,0.85,0.61,0.03,0.0,0.26,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
62.78,2.11,27.67,1.12,0.0,0.0,0.28,0.0,0.0,0.0,1.12,0.0,0.0,0.28,0.0,0.28,0.0,0.0,0.14,0.0,0.0,0.0,0.14,0.0,0.0,0.28,0.28,0.84,0.0,0.0,0.56,0.98,0.14,0.42,0.42,0.0,0.14,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.43,2.81,45.18,2.44,1.59,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,0.24,0.0,0.37,0.12,0.0,3.42,0.24,0.49,0.98,0.0,0.0,0.0,0.12,0.0,2.56,0.0,0.0,0.0,1.1,0.49,0.85,1.34,0.37,0.0,0.12,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.27,3.38,46.9,1.03,0.14,0.06,0.0,0.1,0.0,0.0,0.64,0.04,0.0,0.16,0.0,0.5,0.02,0.0,0.2,0.26,0.18,1.37,0.02,0.06,0.0,0.2,0.32,1.33,0.0,0.02,0.06,0.3,0.2,0.54,0.64,0.48,0.04,0.0,0.22,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48.12,1.06,43.88,1.76,0.0,0.0,0.0,0.24,0.0,0.0,1.41,0.12,0.0,0.12,0.0,0.0,0.0,0.0,0.12,0.24,0.12,0.12,0.0,0.12,0.0,0.0,0.0,0.94,0.12,0.12,0.0,0.12,0.12,0.0,0.24,0.59,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.12,1.39,62.88,1.66,0.28,0.09,0.09,0.0,0.0,0.0,0.92,0.0,0.09,0.18,0.0,0.46,0.09,0.0,0.55,0.83,0.0,0.92,0.0,0.09,0.0,0.09,0.46,0.65,0.0,0.0,0.09,0.37,0.18,0.28,0.65,0.46,0.09,0.09,0.18,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
48.0,5.7,23.49,1.62,0.6,0.0,0.09,0.0,0.0,0.0,0.51,0.0,0.0,2.89,0.17,1.53,0.09,0.0,0.94,0.68,0.09,2.55,0.09,0.0,0.0,0.26,0.77,3.74,0.0,0.09,0.6,1.36,0.17,1.02,1.62,0.26,0.51,0.0,0.26,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29.1,5.99,42.12,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.42,0.0,1.79,0.0,0.0,0.21,1.05,0.32,4.73,0.11,0.0,0.0,0.11,2.0,3.36,0.0,0.11,0.11,0.74,0.11,0.42,2.52,0.11,0.63,0.11,0.84,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
18.76,4.19,58.06,2.65,1.1,0.11,0.33,0.11,0.0,0.0,0.22,0.0,0.0,0.44,0.11,0.77,0.0,0.11,0.11,1.21,0.0,4.42,0.0,0.11,0.0,0.11,0.0,1.77,0.22,0.11,1.1,1.32,0.55,0.0,0.99,0.11,0.11,0.11,0.44,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.64,3.02,46.39,2.01,0.64,0.64,0.09,0.0,0.09,0.09,0.91,0.0,0.09,0.27,0.0,0.64,0.27,0.0,0.09,0.55,0.18,5.67,0.0,0.0,0.0,0.0,0.37,4.76,0.0,0.09,0.0,1.1,0.09,0.55,1.28,0.46,0.18,0.09,0.64,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54.36,4.7,11.41,1.34,0.0,0.0,1.34,0.0,0.0,0.0,0.0,0.0,0.0,2.01,0.0,0.67,0.0,0.0,1.34,1.34,0.0,4.03,0.0,0.0,0.0,0.67,0.0,0.0,0.0,0.0,0.0,1.34,0.67,4.7,2.01,0.67,0.67,0.0,6.04,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
32.13,0.8,17.27,1.61,1.2,0.4,0.0,1.2,0.0,0.0,2.41,0.0,0.0,1.61,0.0,4.02,0.4,0.0,2.41,1.2,10.84,1.2,0.0,0.0,0.0,0.4,0.0,8.43,0.0,0.0,0.4,2.01,0.4,4.02,3.21,0.4,0.0,0.0,1.2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
60.31,0.0,22.9,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.34,0.0,3.05,3.82,0.0,1.53,0.0,0.0,0.76,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,12.35,1.94,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,0.0,2.82,0.0,9.35,1.59,0.53,3.53,5.29,0.88,15.17,0.53,0.0,0.0,1.41,4.41,1.06,0.0,0.53,1.06,12.17,5.64,1.06,16.05,0.18,0.88,0.18,1.23,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
58.06,1.08,32.26,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,0.0,1.08,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.0,25.0,62.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49.53,0.93,40.19,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0.0,0.93,0.0,2.8,0.0,0.0,0.0,0.0,1.87,0.0,0.0,0.0,0.0,0.93,0.0,0.0,0.93,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
78.57,0.0,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69.81,0.0,28.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.45,4.49,47.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.56,0.0,0.0,0.28,0.0,0.28,0.28,0.0,0.56,0.0,0.0,0.0,0.0,0.0,2.25,0.0,0.0,0.0,0.28,0.0,0.28,0.0,0.0,0.0,0.0,1.12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.63,2.65,53.98,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0.88,4.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.89,0.0,78.95,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,0.0,2.63,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
58.82,0.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41.49,0.0,57.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.95,1.43,58.57,0.95,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.95,0.0,3.81,0.0,0.0,0.0,0.0,0.0,5.24,0.48,0.0,0.0,0.95,0.0,1.43,0.48,0.48,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
59.26,0.0,25.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9.89,17.58,49.45,9.89,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,3.3,0.0,0.0,0.0,0.0,0.0,5.49,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.36,11.72,33.33,5.49,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,2.93,0.0,5.13,0.37,0.0,0.73,4.4,0.37,1.83,0.0,0.0,0.0,0.73,0.0,2.93,0.0,0.0,1.1,1.83,0.37,2.93,2.2,0.73,0.0,0.0,0.73,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8.0,2.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,2.0,10.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.41,7.32,22.65,11.85,2.44,0.0,0.35,0.0,0.0,0.0,0.7,0.0,0.35,4.88,0.0,3.83,6.27,0.0,3.48,0.35,0.7,2.44,0.0,0.0,0.0,3.48,0.0,7.32,0.0,0.35,0.0,0.7,0.0,4.18,2.79,0.7,0.0,0.0,0.35,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
